,videoId,title,description,publishedAt,commentCount,dislikeCount,favoriteCount,likeCount,viewCount
0,fOflUIQbgvU,『同窓会でめっちゃ老けてる奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-06-14T09:00:21Z,644,16,0,1716,30686
1,UGtCzcr1u4k,コメント読む奴〜2020年5月編〜,このチャンネルはジャルジャルの公式チャンネルです！ コメントを読む奴は今後、毎月発表して行きます！ 更新は撮影の関係で固定の曜日ではあ...,2020-06-13T09:00:08Z,454,14,0,983,33123
2,7nfj2_RcYRU,『ゲストの内(うち)って奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-06-13T09:00:02Z,482,27,0,1166,45144
3,iguWxnleHCM,『リモート授業に慣れてないから友達連れてくる先生な奴』,特別出演：ネタサロン「ジャルジャルに興味ある奴」会員 https://www.jarujaru-kyomi.com/ 動画をご覧の皆様へ ※当たり前ですが、このコントはフィクシ...,2020-06-12T11:00:23Z,472,27,0,1674,104130
4,OB-Iu8SAtbQ,『おっさんと若者の反応の違いを感じる奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-06-12T09:00:10Z,386,18,0,1372,54074
5,1m31Q2zZ3fA,『新居で屁をこかれて泣く奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-06-11T09:00:00Z,1105,59,0,3180,150896
6,RCqtqqHykkk,『仕事中めっちゃ眠い奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-06-10T09:00:20Z,711,27,0,1994,82829
7,-_mBJxHdWYY,『髪染めた南って奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-06-09T09:00:00Z,1241,140,0,4133,161742
8,UQvhupSZWWY,『シュールなネタしそうな奴  パート２』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ 『シュールなネタしそうな奴 パート１』はこ...,2020-06-08T09:00:11Z,1288,43,0,2542,84434
9,T-SrsBagVok,『チャラ男番長のネタを見る奴 パート46』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-06-07T09:00:10Z,1196,4843,0,816,59386
10,cRZxbprmv4c,『チャラ男番長のネタを見る奴 パート45』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-06-06T09:00:26Z,1693,7697,0,1227,76805
11,361DWK9PH0k,『部活紹介でウケ狙って大失敗する水泳部な奴』,特別出演：ネタサロン「ジャルジャルに興味ある奴」会員 https://www.jarujaru-kyomi.com 【元ネタ】 「水泳部部活紹介1995」https://youtu.be/_diftCy3Uho 「水泳...,2020-06-05T09:57:46Z,1673,118,0,4218,179657
12,qFz5Q7cB4BQ,『打ちきりが決まってるドラマの現場の暗さを感じる奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-06-05T09:00:29Z,731,51,0,2118,121317
13,0ZaSw-ER-AM,『帰宅まで実況する奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-06-04T09:00:01Z,935,50,0,2359,110545
14,C3dnrrMTxJY,『もうちょい試行錯誤が必要なネタする奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-06-03T09:00:06Z,1196,52,0,2530,85178
15,qTMNY-_R4fA,『がんばって歌ってる感じが見てられへん奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-06-02T09:00:21Z,688,41,0,2114,101014
16,vEQpRSitYXE,『社長にツッコめるから副社長なった奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-06-01T09:00:31Z,826,66,0,3626,210703
17,DIo5CF2E6Nc,『一年ぶりに会社来た奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-05-31T09:00:06Z,861,99,0,4449,304815
18,InZpgF3JXpQ,『急遽、社長に挨拶することなった平社員な奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-05-30T09:00:07Z,580,54,0,2169,107749
19,re3sT74PMPE,『男なのに女子バレー部のリモートミーティングに呼ばれた奴』,特別出演：ネタサロン「ジャルジャルに興味ある奴」会員 動画をご覧の皆様へ ※当たり前ですが、このコントはフィクションです！ ※本コント...,2020-05-29T09:56:56Z,1948,357,0,8250,625102
20,wVVPejw-DUI,『お笑いのセンス無さすぎる奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-05-29T09:00:34Z,1121,69,0,2857,133830
21,bbicfHgiMF8,『客に合わせて販売スタイル変える奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-05-28T09:00:17Z,620,40,0,2414,110846
22,U4tkeanREd0,『最後に不必要な語りを入れる奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-05-27T09:00:14Z,1073,51,0,2725,126679
23,YV111jop7VY,『社会人一年目のストレスを解消するために喋りまくる奴と吠える奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-05-26T09:00:13Z,969,40,0,2888,90748
24,4vglwOIAa2A,『オリジナル曲か既存の曲か、どっちかわからん歌を聴かせる奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-05-25T09:00:02Z,833,41,0,2106,98111
25,iwPr6KRhTpo,『客に「ちゃうんかいな」って言う店員な奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-05-24T09:00:14Z,798,37,0,2199,100968
26,A6bQAu9MO3Y,『心情の説明下手な奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-05-23T09:00:06Z,821,37,0,1928,88579
27,k6hUrckygnk,『間違えて、違う会社のリモート会議に何回も入ってくる奴』,今回もネタサロン「ジャルジャルに興味ある奴」の会員がエキストラ出演しています！ このチャンネルはジャルジャルの公式チャンネルです！...,2020-05-22T09:49:24Z,3931,828,0,29135,1886114
28,7AHjN2rPquw,『なでこしＪＡＰＡＮな奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-05-22T09:00:04Z,694,14,0,1740,72202
29,qX06z6P_VgA,『〈僕らの屁こき部屋〉がある奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-05-21T09:00:16Z,1072,45,0,2102,75963
30,jl1zR36h1iY,『日本語の会話に、フィリピン語でガンガン入ってくる留学生な奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-05-20T09:00:15Z,1325,60,0,4511,207358
31,ShPgW9S_ck4,『卒業式で感動スピーチする奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-05-19T09:00:17Z,1169,39,0,2728,113897
32,f_x5W2HiVKw,『変な高３にからまれた高１な奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-05-18T09:00:28Z,1260,104,0,4650,269021
33,Uh39XICTFAM,『実際に彼氏できて解散した女漫才師な奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-05-17T09:00:13Z,1620,86,0,4492,226995
34,_FCcF-NphWo,『ウルフルズに会わされるウルフルズに影響されてる奴』,トータス松本さん、本当にありがとうございました！ スペシャルゲスト：トータス松本 【Official WebSite】 https://www.tortoisematsumoto.com/ 【Instagram】...,2020-05-16T09:26:03Z,1229,120,0,13741,502114
35,9DXM0Qq7fuc,『どっちかに彼氏できたことがきっかけで、解散しそうな女漫才師な奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-05-16T09:00:06Z,1035,64,0,3303,153307
36,THK-Q89rrAw,『角刈りのくせにリモートでもクラスのメインになろうとする奴』,クラスメイト役としてネタサロン「ジャルジャルに興味ある奴」の会員が出演しています！ このチャンネルはジャルジャルの公式チャンネルで...,2020-05-15T09:58:51Z,3136,344,0,10337,847283
37,T3tS_ZZeJ4E,『高校生のくせに子供っぽい歌を作る奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-05-15T09:00:14Z,1171,42,0,2671,117541
38,ZJQDHhFIq80,コメント読む奴〜2020年4月編〜,このチャンネルはジャルジャルの公式チャンネルです！ コメントを読む奴は今後、毎月発表して行きます！ 更新は撮影の関係で固定の曜日ではあ...,2020-05-14T09:00:12Z,608,14,0,1621,62697
39,iHI8HUIx0Ms,『知らん落語家やから質問が思い付かん奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-05-14T09:00:31Z,635,27,0,1543,78664
40,JU46h04F2AE,『高校の上下関係が一生続く奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-05-13T09:00:11Z,963,69,0,2706,175420
41,6ymyJRt5Ytc,『自分のダンス教室を外国人に乗っ取られる奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-05-12T09:00:03Z,971,49,0,3301,136589
42,sD-A5yijlfs,『平地で隠れんぼする奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-05-11T09:00:21Z,1690,76,0,6455,157557
43,OHxCQEdlgJg,『軟膏の新薬プレゼンする奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-05-10T09:00:19Z,685,27,0,2186,83670
44,ml0xWuefDKs,『沈黙なったらすぐ口ずさむ奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-05-09T09:00:30Z,597,26,0,2206,99317
45,6_FvAmx5t0c,『ウルフルズに影響されてる奴〜リモートオーディション〜』,ゲスト出演 クロスバー直撃 渡邊 https://twitter.com/nabe2000 アイロンヘッド辻井 https://twitter.com/aironhed_tsujii このチャンネルはジャルジャルの公式チ...,2020-05-08T10:01:13Z,918,127,0,5306,405227
46,a0H3loPCkfg,『学校にスマホ持ってきてるのバレる南っていう奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-05-08T09:00:00Z,1536,93,0,5338,254699
47,rKMSJ3qN93E,『空き巣するのにタンバリン持ってきた奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-05-05T09:00:32Z,2062,229,0,9964,362223
48,0WiRgxYgowQ,『〈ルーシー・モンキー・ジュニア〉というハリウッドスターを〈ルーシー・お猿さんの子供〉と訳す通訳な奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-05-04T09:00:00Z,1206,54,0,3190,136090
49,kqUpfeWgWmQ,『判定わかりづらい審判な奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-05-03T09:00:33Z,944,85,0,2910,209748
50,Hm0eFTcVEPs,『リモート面接でめっちゃふざける奴』,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-05-01T10:05:19Z,4800,1622,0,47402,2961696
51,_JjfyIUlPSo,『目上の人に「知りまへん」って言っちゃった奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-05-01T09:00:16Z,423,35,0,2181,137102
52,UFtCMfWSLHU,『オーディション落ちた瞬間、帰る奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-04-30T09:00:29Z,682,57,0,3726,191547
53,XeB-YmxtTlo,ジャルジャルのドキュメント『愛の言葉ツッコミの会に密着する奴』,4月26日・27日・28日の公開した「ドキュメンタリーを見る前に見て欲しい本気ネタ」に登場したコントキャラクターに密着したドキュメンタリー映...,2020-04-29T11:00:14Z,2982,87,0,8964,276140
54,H9pb8Ls5MP8,『普通の転校生と思ったら、ものすごいヤンキーやった奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-04-29T09:00:10Z,3221,1161,0,36682,2800090
55,4LGaEkPFKfY,『ドキュメンタリーを見る前に見て欲しい本気ネタ 3/3』,4月29日（水）にジャルジャルのコントキャラに密着したドキュメンタリー映像作品第2弾を配信します。それに伴い4月26日・27日・28日の20時に1本ず...,2020-04-28T11:00:02Z,352,14,0,1678,74967
56,0Is-86YHnVQ,『「お前が行くんやったら行くで」って言う奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-04-28T09:00:02Z,927,54,0,2994,175846
57,c-RUXvSwMEk,『ドキュメンタリーを見る前に見て欲しい本気ネタ 2/3』,4月29日（水）にジャルジャルのコントキャラに密着したドキュメンタリー映像作品第2弾を配信します。それに伴い4月26日・27日・28日の20時に1本ず...,2020-04-27T11:00:20Z,289,16,0,1743,71233
58,olCWKR5MPQE,『バイトの面接で何故かマイク持ってる奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-04-27T09:00:23Z,1021,71,0,4134,250216
59,-TFxWig2XdU,『ドキュメンタリーを見る前に見て欲しい本気ネタ1/3』,4月29日（水）にジャルジャルのコントキャラに密着したドキュメンタリー映像作品第2弾を配信します。それに伴い4月26日・27日・28日の20時に1本ず...,2020-04-26T11:00:00Z,425,24,0,2207,94954
60,zPd81iS1Qcs,『「ヤバい」ばっかり言って対処しない奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-04-26T09:00:28Z,1342,54,0,3682,187774
61,9UW5pZP32D0,約８時間のライブ映像を実況しながら全部見る奴,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-04-25T10:30:42Z,650,76,0,5089,373149
62,Jg1JqFiNRo8,『恋バナしてる奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-04-25T09:00:10Z,700,36,0,2053,117534
63,lYj-w-k3keg,『ハズレの先生にリモート授業される奴』,今回は、ネタサロン「ジャルジャルに興味ある奴」の会員がエキストラとして出演しています！ このチャンネルはジャルジャルの公式チャンネ...,2020-04-24T10:07:29Z,4115,625,0,26603,1776780
64,NZrroZrPnwA,『有名人おちょくる大学生な奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-04-24T09:00:13Z,618,37,0,2179,109162
65,D9sWQ-mtduc,『なにわ新条例を発令した独裁者な奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-04-23T09:00:15Z,1345,81,0,3434,156550
66,d06zYLhKVzE,『叫び声に芯がない奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-04-21T09:00:30Z,773,46,0,3900,149645
67,2algVFICN-I,コメント読む奴〜2020年3月編〜,このチャンネルはジャルジャルの公式チャンネルです！ コメントを読む奴は今後、毎月発表して行きます！ 更新は撮影の関係で固定の曜日ではあ...,2020-04-20T09:00:00Z,386,15,0,1480,62072
68,hOHaW03T9eQ,『同じグラウンドで練習する野球部とモデル部な奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-04-20T09:00:21Z,764,35,0,3255,127343
69,xpZduVJnGlc,『職業欄に、表現者って書く奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-04-19T09:00:27Z,889,47,0,2377,101673
70,sLtB6GeXhNI,『熱い言葉に弱い町工場の社長な奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-04-18T09:00:32Z,484,38,0,1705,96050
71,oV-wrHH8MeA,『リモートで宿題を教えてもらう南っていう奴』,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-04-17T09:54:56Z,841,71,0,6008,280542
72,iZwScQhQonM,『手術痕を見て気まずくなる奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-04-17T09:00:30Z,945,34,0,2225,103427
73,BAlaA0hMrvM,『３０年続いているせいで感情なくなった司会者な奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-04-16T09:00:04Z,1163,89,0,4127,257746
74,jUGukUOOTAE,『覇気のない返事をし続ける奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,ジャルジャル単独ツアー史上最大の5都市14公演1万人規模で開催！春の単独ツアー大決定！！ 大晦日に前代未聞の9時間に及ぶ108本コントライブを...,2020-04-15T09:00:19Z,905,33,0,2619,109757
75,JFTVO1gutF8,『どんな仕事にもやりがい見つけられる奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,ジャルジャル単独ツアー史上最大の5都市14公演1万人規模で開催！春の単独ツアー大決定！！ 大晦日に前代未聞の9時間に及ぶ108本コントライブを...,2020-04-14T09:00:05Z,930,84,0,2605,117302
76,C90U5SBbI6I,『客ウケだけは凄そうな漫才台本を書く奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,ジャルジャル単独ツアー史上最大の5都市14公演1万人規模で開催！春の単独ツアー大決定！！ 大晦日に前代未聞の9時間に及ぶ108本コントライブを...,2020-04-13T09:00:11Z,763,75,0,2897,198000
77,Ibno7MEWv_I,『知らん奴vs知らん奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,ジャルジャル単独ツアー史上最大の5都市14公演1万人規模で開催！春の単独ツアー大決定！！ 大晦日に前代未聞の9時間に及ぶ108本コントライブを...,2020-04-12T09:00:06Z,901,68,0,3506,195499
78,moCoQuzSOrI,『リモートネタ合わせするツッコミ下手な関東人な奴』,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-04-12T05:40:18Z,909,105,0,5421,345116
79,RwUk3XLVt1E,『親しき仲にも礼儀ありっ屁する奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,ジャルジャル単独ツアー史上最大の5都市14公演1万人規模で開催！春の単独ツアー大決定！！ 大晦日に前代未聞の9時間に及ぶ108本コントライブを...,2020-04-10T09:00:18Z,804,49,0,2500,102482
80,l3fxx1lKFno,『リモート漫才する奴』,このチャンネルはジャルジャルの公式チャンネルです！ 日々の活動をドンドンUPしていきます！！ ジャルジャルがネタ帳に書き留めたネタになる...,2020-04-08T09:55:05Z,1165,293,0,12736,572298
81,8ZKa2T-liFs,『動じないおばはんな奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,ジャルジャル単独ツアー史上最大の5都市14公演1万人規模で開催！春の単独ツアー大決定！！ 大晦日に前代未聞の9時間に及ぶ108本コントライブを...,2020-04-08T09:00:04Z,953,35,0,2844,107874
82,lZ3V3PPk_XQ,『食事中は滑舌がマシになる南って奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,ジャルジャル単独ツアー史上最大の5都市14公演1万人規模で開催！春の単独ツアー大決定！！ 大晦日に前代未聞の9時間に及ぶ108本コントライブを...,2020-04-07T09:00:30Z,2261,257,0,22204,934912
83,ju-dLZtUvXc,『密着されてるのに、カメラ目線になる大家族の親父の奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,ジャルジャル単独ツアー史上最大の5都市14公演1万人規模で開催！春の単独ツアー大決定！！ 大晦日に前代未聞の9時間に及ぶ108本コントライブを...,2020-04-05T09:00:20Z,501,30,0,1877,103397
84,HfB5VvnCdTQ,『ビックリさせたリアクションにビックリする奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,ジャルジャル単独ツアー史上最大の5都市14公演1万人規模で開催！春の単独ツアー大決定！！ 大晦日に前代未聞の9時間に及ぶ108本コントライブを...,2020-04-04T09:00:13Z,608,32,0,2505,95538
85,oQZzmy_OdOo,『内閣総理大臣  野山 晋って奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,ジャルジャル単独ツアー史上最大の5都市14公演1万人規模で開催！春の単独ツアー大決定！！ 大晦日に前代未聞の9時間に及ぶ108本コントライブを...,2020-04-03T09:00:31Z,820,53,0,2878,136659
86,GPVjm3JuTuI,『目に懐中電灯を当てられて点が残る奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,ジャルジャル単独ツアー史上最大の5都市14公演1万人規模で開催！春の単独ツアー大決定！！ 大晦日に前代未聞の9時間に及ぶ108本コントライブを...,2020-04-02T09:00:06Z,515,42,0,1841,87173
87,YxdWig45E9w,『謝らん奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,ジャルジャル単独ツアー史上最大の5都市14公演1万人規模で開催！春の単独ツアー大決定！！ 大晦日に前代未聞の9時間に及ぶ108本コントライブを...,2020-04-01T09:00:23Z,825,45,0,3033,169858
88,Cj1rtFn-JxA,『中高一貫やから高１の時点で親友いる奴』ジャルジャルのネタのタネ【JARUJARUTOWER】,ジャルジャル単独ツアー史上最大の5都市14公演1万人規模で開催！春の単独ツアー大決定！！ 大晦日に前代未聞の9時間に及ぶ108本コントライブを...,2020-03-31T09:00:05Z,647,63,0,3389,245706
89,03272X1vnX8,『２人だけの不思議なルールある奴ら』ジャルジャルのネタのタネ【JARUJARUTOWER】,ジャルジャル単独ツアー史上最大の5都市14公演1万人規模で開催！春の単独ツアー大決定！！ 大晦日に前代未聞の9時間に及ぶ108本コントライブを...,2020-03-30T09:00:00Z,930,86,0,4954,246186
